arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,mumps-5,cn512-16-l,group2,inla_graph_animal1.mtx,5126,2644501,2,40,1,0.081034,0.152178,136.30,9839770,3.7208,0,0,0,35560.744470,ok-ord2
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,1,1,27.313578,297.568024,67.39,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,2,1,27.289906,165.404388,121.23,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,4,1,27.281902,95.564316,209.83,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,8,1,27.288812,58.610210,342.13,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,16,1,27.278402,42.647183,470.19,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,32,1,27.273021,36.119908,555.16,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_animal2.mtx,50126,251427001,2,40,1,27.304675,35.653863,562.42,936296255,3.7239,0,0,0,461827.749264,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,1,1,0.319020,0.054931,0.40,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,2,1,0.333429,0.052087,0.42,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,4,1,0.329442,0.042434,0.52,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,8,1,0.324795,0.034882,0.63,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,16,1,0.320530,0.026735,0.82,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,32,1,0.319138,0.029893,0.74,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ayaLRw.mtx,69224,168584,2,40,1,0.318908,0.028638,0.77,1601612,9.5004,0,0,0,478251.541687,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,1,1,0.149212,0.036330,5.22,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,2,1,0.148534,0.036829,5.15,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,4,1,0.148757,0.023913,7.93,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,8,1,0.148807,0.018812,10.08,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,16,1,0.148984,0.018137,10.46,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,32,1,0.149223,0.028020,6.77,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_diff.mtx,21529,200017,2,40,1,0.149672,0.030853,6.15,1560561,7.8021,0,0,0,148738.403451,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,1,1,0.451727,0.126235,6.92,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,2,1,0.452495,0.107947,8.10,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,4,1,0.451353,0.073797,11.84,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,8,1,0.451680,0.049053,17.82,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,16,1,0.451332,0.036101,24.21,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,32,1,0.451513,0.055400,15.78,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_ferris.mtx,42961,650694,2,40,1,0.452303,0.063359,13.79,5544097,8.5203,0,0,0,296806.395604,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,1,1,0.577747,1.510904,44.73,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,2,1,0.576764,0.925639,73.01,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,4,1,0.577613,0.594259,113.72,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,8,1,0.578057,0.435235,155.27,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,16,1,0.578707,0.377372,179.08,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,32,1,0.578006,0.383587,176.18,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_lidense.mtx,12509,17292917,2,40,1,0.577587,0.386182,174.99,19175503,1.1089,0,0,0,63088.656419,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,1,1,19.996153,8.212814,3.53,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,2,1,20.157892,5.887340,4.93,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,4,1,20.015654,3.681785,7.88,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,8,1,20.015747,2.230637,13.01,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,16,1,19.994433,1.296365,22.39,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,32,1,19.995001,1.085600,26.74,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,40,1,19.979907,0.985088,29.47,171059006,11.5559,0,0,0,15010645.235025,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,1,1,0.374125,0.064059,0.35,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,2,1,0.396163,0.061622,0.36,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,4,1,0.391184,0.048525,0.46,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,8,1,0.384745,0.040387,0.56,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,16,1,0.376868,0.031644,0.71,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,32,1,0.375116,0.032435,0.69,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_net814381.mtx,81438,189532,2,40,1,0.374798,0.031976,0.70,1788783,9.4379,0,0,0,562716.164997,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,1,1,0.296090,0.350000,0.03,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,2,1,0.302707,0.281240,0.04,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,4,1,0.298530,0.159676,0.08,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,8,1,0.295484,0.104175,0.12,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,16,1,0.301070,0.081570,0.15,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,32,1,0.315521,0.131557,0.09,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_pedigree.mtx,92699,277983,2,40,1,0.325135,0.146395,0.08,663696,2.3875,0,0,0,63818.060914,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,1,1,1.487829,0.622437,0.09,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,2,1,1.496564,0.551052,0.10,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,4,1,1.502157,0.431137,0.13,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,8,1,1.505702,0.356449,0.16,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,16,1,1.512262,0.276066,0.20,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,32,1,1.518768,0.283792,0.19,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,40,1,1.520467,0.281541,0.20,7200360,2.6668,0,0,0,1144438.478597,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,1,1,0.238619,0.102815,0.11,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,2,1,0.238901,0.106387,0.10,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,4,1,0.240195,0.085054,0.13,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,8,1,0.239916,0.068527,0.16,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,16,1,0.243307,0.055497,0.20,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,32,1,0.242824,0.057364,0.19,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,40,1,0.244565,0.053843,0.21,1440360,2.6673,0,0,0,228932.502579,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,1,1,0.020598,0.011307,0.10,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,2,1,0.020385,0.012092,0.09,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,4,1,0.020459,0.010271,0.11,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,8,1,0.020635,0.009213,0.12,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,16,1,0.020637,0.007319,0.15,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,32,1,0.020901,0.006852,0.16,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,40,1,0.021038,0.006856,0.16,144360,2.6730,0,0,0,22932.018332,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,1,1,0.053907,0.029593,0.09,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,2,1,0.053544,0.028044,0.10,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,4,1,0.053569,0.023561,0.12,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,8,1,0.053931,0.019031,0.15,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,16,1,0.053996,0.015424,0.18,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,32,1,0.054264,0.014774,0.19,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,40,1,0.054802,0.015288,0.18,360360,2.6692,0,0,0,57268.625938,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,1,1,0.077981,0.014814,0.90,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,2,1,0.077765,0.015477,0.87,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,4,1,0.077837,0.011885,1.13,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,8,1,0.077660,0.008642,1.55,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,16,1,0.078127,0.009543,1.40,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,32,1,0.078183,0.017785,0.75,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,40,1,0.078472,0.020724,0.65,518612,9.3621,0,0,0,19313.431183,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,1,1,0.454580,0.569632,34.78,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,2,1,0.453422,0.381094,51.98,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,4,1,0.452795,0.215816,91.79,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,8,1,0.453071,0.142686,138.83,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,16,1,0.454757,0.133423,148.47,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,32,1,0.452258,0.227283,87.16,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_spacetime.mtx,24931,644273,2,40,1,0.452357,0.279558,70.86,19155646,29.7322,0,0,0,172241.555257,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,1,1,0.792706,2.041134,17.97,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,2,1,0.790858,2.555151,14.35,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,4,1,0.791754,1.733345,21.16,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,8,1,0.792753,1.417179,25.88,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,16,1,0.794784,0.964835,38.02,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,32,1,0.797742,0.871484,42.09,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_stcov.mtx,24300,7388370,2,40,1,0.809630,0.826786,44.36,23751166,3.2147,0,0,0,96697.995916,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,1,1,5.554356,2.245687,0.41,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,2,1,8.688783,1.940103,0.48,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,4,1,8.658370,1.405880,0.66,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,8,1,8.648016,1.047956,0.89,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,16,1,8.695359,0.738523,1.26,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,32,1,8.635359,0.711605,1.31,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,40,1,8.667552,0.747385,1.25,44713854,4.8398,0,0,0,10494796.183072,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,1,1,10.800560,104.975630,55.49,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,2,1,10.791097,59.831976,97.36,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,4,1,10.807036,31.359453,185.75,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,8,1,10.774912,16.545466,352.07,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,16,1,10.800849,11.323146,514.45,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,32,1,10.791968,9.183240,634.32,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,audikw_1.mtx,943695,39297771,2,40,1,10.797465,9.472878,614.93,1317495065,33.5259,0,0,0,13250134.821289,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,1,1,0.959532,1.242851,20.67,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,2,1,0.961427,0.898744,28.59,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,4,1,0.961059,0.535849,47.95,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,8,1,0.960618,0.324422,79.20,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,16,1,0.960078,0.231887,110.80,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,32,1,0.959307,0.295461,86.96,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw3_2.mtx,227362,5757996,2,40,1,0.959746,0.318471,80.68,51063469,8.8683,0,0,0,870813.977559,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,1,1,0.469200,0.668043,16.47,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,2,1,0.467919,0.506481,21.72,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,4,1,0.471617,0.311746,35.29,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,8,1,0.469839,0.184699,59.57,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,16,1,0.472611,0.126342,87.08,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,32,1,0.474115,0.177040,62.15,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,bmw7st_1.mtx,141347,3740507,2,40,1,0.472465,0.208673,52.73,29548849,7.8997,0,0,0,2004368.519203,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,1,1,0.456209,1.090265,29.77,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,2,1,0.457509,0.738528,43.95,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,4,1,0.457798,0.446287,72.73,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,8,1,0.456746,0.285410,113.73,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,16,1,0.456387,0.246689,131.58,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,32,1,0.457055,0.307043,105.71,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_1.mtx,52804,5333507,2,40,1,0.457680,0.341359,95.09,36726459,6.8860,0,0,0,788123.039354,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,1,1,0.564038,1.547285,32.03,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,2,1,0.564470,1.015132,48.82,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,4,1,0.563252,0.612710,80.89,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,8,1,0.564226,0.377437,131.31,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,16,1,0.564200,0.294914,168.05,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,32,1,0.564034,0.411635,120.40,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,crankseg_2.mtx,63838,7106348,2,40,1,0.564845,0.418549,118.41,48521970,6.8280,0,0,0,958670.877656,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,1,1,0.524885,0.773595,10.80,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,2,1,0.526206,0.627801,13.31,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,4,1,0.524267,0.416040,20.08,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,8,1,0.523919,0.237610,35.17,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,16,1,0.524260,0.168055,49.72,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,32,1,0.523620,0.223685,37.36,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,hood.mtx,220542,5494489,2,40,1,0.525269,0.251122,33.27,33802677,6.1521,0,0,0,2743610.549032,ok-ord5
intel,mumps-5,cn512-16-l,group3,oilpan.mtx,73752,1835470,2,1,1,0.133084,0.250703,11.21,11365493,6.1921,0,0,0,689360.319008,ok-ord5
